address,detail_url,neighborhood,latitude,longitude
"2206 Saint Ann St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2206-Saint-Ann-St-New-Orleans-LA-70119/73778297_zpid/,treme-lafitte,29.9677911,-90.0774838
"1571-1573 N Dorgenois St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1571-1573-N-Dorgenois-St-New-Orleans-LA-70119/400439787_zpid/,treme-lafitte,29.9782443,-90.0743208
"1719-21 Governor Nicholls St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1719-21-Governor-Nicholls-St-New-Orleans-LA-70116/2053347955_zpid/,treme-lafitte,29.968484,-90.07042919999999
"1923 Dumaine St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1923-Dumaine-St-New-Orleans-LA-70116/148970968_zpid/,treme-lafitte,29.9673259,-90.07420320000001
"1713-15 N Dorgenois St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1713-15-N-Dorgenois-St-New-Orleans-LA-70119/2065978697_zpid/,treme-lafitte,29.9803408,-90.0723956
"1723 Governor Nicholls St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1723-Governor-Nicholls-St-New-Orleans-LA-70116/398828108_zpid/,treme-lafitte,29.9685315,-90.07048429999999
"2218-20 Barracks St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2218-20-Barracks-St-New-Orleans-LA-70119/402597468_zpid/,treme-lafitte,29.9720701,-90.07413679999999
"2514 Ursulines Ave, New Orleans, LA 70119",https://www.zillow.com/homedetails/2514-Ursulines-Ave-New-Orleans-LA-70119/252074984_zpid/,treme-lafitte,29.9720914,-90.07806749999999
"1915 Governor Nicholls St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1915-Governor-Nicholls-St-New-Orleans-LA-70116/2065967362_zpid/,treme-lafitte,29.9695906,-90.0719264
"1507 N Miro St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1507-N-Miro-St-New-Orleans-LA-70119/73782281_zpid/,seventh-ward,29.9750464,-90.0724513
"1659 N Galvez St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1659-N-Galvez-St-New-Orleans-LA-70119/73782168_zpid/,seventh-ward,29.9769936,-90.0692395
"1476 Marais St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1476-Marais-St-New-Orleans-LA-70116/148977338_zpid/,seventh-ward,29.968582,-90.0642103
"2421-23 George Nick Connor Dr, New Orleans, LA 70119",https://www.zillow.com/homedetails/2421-23-George-Nick-Connor-Dr-New-Orleans-LA-70119/347226806_zpid/,seventh-ward,29.9816445,-90.0684622
"1136 Saint Bernard Ave, New Orleans, LA 70116",https://www.zillow.com/homedetails/1136-Saint-Bernard-Ave-New-Orleans-LA-70116/148977255_zpid/,seventh-ward,29.9677501,-90.0629879
"1917-19 N Derbigny St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1917-19-N-Derbigny-St-New-Orleans-LA-70116/2056116757_zpid/,seventh-ward,29.974717,-90.060405
"2326-28 Lapeyrouse St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2326-28-Lapeyrouse-St-New-Orleans-LA-70119/351227140_zpid/,seventh-ward,29.9772139,-90.0725897
"1338 Kerlerec St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1338-Kerlerec-St-New-Orleans-LA-70116/73780944_zpid/,seventh-ward,29.9686282,-90.06594539999999
"2322 Allen St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2322-Allen-St-New-Orleans-LA-70119/2125050577_zpid/,seventh-ward,29.9808236,-90.0651061
"735 Port St, New Orleans, LA 70117",https://www.zillow.com/homedetails/735-Port-St-New-Orleans-LA-70117/73796355_zpid/,marigny,29.9652588,-90.04992030000001
"930 Port St, New Orleans, LA 70117",https://www.zillow.com/homedetails/930-Port-St-New-Orleans-LA-70117/149018053_zpid/,marigny,29.9672463,-90.0497744
"1801-03 Frenchmen St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1801-03-Frenchmen-St-New-Orleans-LA-70116/2065415325_zpid/,marigny,29.9756964,-90.058478
"2704 N Rampart St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2704-N-Rampart-St-New-Orleans-LA-70117/126374206_zpid/,marigny,29.9672446,-90.04942609999999
"2017-19 Marigny St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2017-19-Marigny-St-New-Orleans-LA-70117/350862125_zpid/,marigny,29.9781845,-90.0561362
"1429 Dauphine St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1429-Dauphine-St-New-Orleans-LA-70116/2056111253_zpid/,marigny,29.9652424,-90.06128509999999
"1416 Bourbon St Apt 1, New Orleans, LA 70116",https://www.zillow.com/homedetails/1416-Bourbon-St-APT-1-New-Orleans-LA-70116/148976746_zpid/,marigny,29.9645682,-90.0606957
"938 Spain St, New Orleans, LA 70117",https://www.zillow.com/homedetails/938-Spain-St-New-Orleans-LA-70117/371149575_zpid/,marigny,29.9676175,-90.05333999999999
"1427 Dauphine St #a, New Orleans, LA 70116",https://www.zillow.com/homedetails/1427-Dauphine-St-A-New-Orleans-LA-70116/110378428_zpid/,marigny,29.9649561,-90.0616024
"2255 Urquhart St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2255-Urquhart-St-New-Orleans-LA-70117/73789843_zpid/,st-roch,29.970761,-90.055165
"3520 Pauger St, New Orleans, LA 70119",https://www.zillow.com/homedetails/3520-Pauger-St-New-Orleans-LA-70119/73784165_zpid/,st-roch,29.9861647,-90.06210159999999
"1526 Mandeville St, New Orleans, LA 70117",https://www.zillow.com/homedetails/1526-Mandeville-St-New-Orleans-LA-70117/73795860_zpid/,st-roch,29.9733645,-90.05500889999999
"2313 N Johnson St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2313-N-Johnson-St-New-Orleans-LA-70117/148993248_zpid/,st-roch,29.9780538,-90.05461799999999
"1701 Marigny St, New Orleans, LA 70117",https://www.zillow.com/homedetails/1701-Marigny-St-New-Orleans-LA-70117/73790567_zpid/,st-roch,29.97483209999999,-90.05582969999999
"1409 Elysian Fields Ave, New Orleans, LA 70117",https://www.zillow.com/homedetails/1409-Elysian-Fields-Ave-New-Orleans-LA-70117/73790163_zpid/,st-roch,29.97186109999999,-90.05669879999999
"2861 Law St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2861-Law-St-New-Orleans-LA-70117/73790720_zpid/,st-roch,29.9846592,-90.04603589999999
"3705-07 N Galvez St, New Orleans, LA 70117",https://www.zillow.com/homedetails/3705-07-N-Galvez-St-New-Orleans-LA-70117/2065944008_zpid/,st-roch,29.9765418,-90.0346893
"2245-2247 N Galvez St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2245-2247-N-Galvez-St-New-Orleans-LA-70117/2057921924_zpid/,st-roch,29.9789727,-90.0560095
"4025 Hamilton St, New Orleans, LA 70118",https://www.zillow.com/homedetails/4025-Hamilton-St-New-Orleans-LA-70118/84483026_zpid/,dixon,29.9743862,-90.1160364
"3939 Hamilton St, New Orleans, LA 70118",https://www.zillow.com/homedetails/3939-Hamilton-St-New-Orleans-LA-70118/73846543_zpid/,dixon,29.9737876,-90.1165153
"4115 Monroe St, New Orleans, LA 70118",https://www.zillow.com/homedetails/4115-Monroe-St-New-Orleans-LA-70118/73846604_zpid/,dixon,29.9722947,-90.1122721
"4119 Hollygrove St, New Orleans, LA 70118",https://www.zillow.com/homedetails/4119-Hollygrove-St-New-Orleans-LA-70118/73849982_zpid/,dixon,29.9743842,-90.1145705
"1 Garden Ln, New Orleans, LA 70124",https://www.zillow.com/homedetails/1-Garden-Ln-New-Orleans-LA-70124/149090809_zpid/,lakewood,29.9792174,-90.1225662
"5637 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/5637-Bellaire-Dr-New-Orleans-LA-70124/73850533_zpid/,lakewood,29.9940212,-90.1222119
"5667 Marcia Ave, New Orleans, LA 70124",https://www.zillow.com/homedetails/5667-Marcia-Ave-New-Orleans-LA-70124/73848959_zpid/,lakewood,29.9941555,-90.11987069999999
"251 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/251-Bellaire-Dr-New-Orleans-LA-70124/73848992_zpid/,lakewood,29.9824196,-90.1230496
"116 Oaktree Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/116-Oaktree-Dr-New-Orleans-LA-70124/247543765_zpid/,lakewood,29.9917544,-90.1173835
"6501 Oakland Dr, New Orleans, LA 70118",https://www.zillow.com/homedetails/6501-Oakland-Dr-New-Orleans-LA-70118/73846597_zpid/,lakewood,29.97981459999999,-90.1140933
"6561 Oakland Dr, New Orleans, LA 70118",https://www.zillow.com/homedetails/6561-Oakland-Dr-New-Orleans-LA-70118/73846253_zpid/,lakewood,29.9804401,-90.11446269999999
"329 Country Club Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/329-Country-Club-Dr-New-Orleans-LA-70124/73848942_zpid/,lakewood,29.9913411,-90.12111980000002
"422 Country Club Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/422-Country-Club-Dr-New-Orleans-LA-70124/73850562_zpid/,lakewood,29.9910209,-90.1220973
"807-09 Hidalgo St, New Orleans, LA 70124",https://www.zillow.com/homedetails/807-09-Hidalgo-St-New-Orleans-LA-70124/2065963356_zpid/,navarre,29.9907293,-90.107686
"5481 Hawthorne Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5481-Hawthorne-Pl-New-Orleans-LA-70124/73775340_zpid/,navarre,29.9895673,-90.1106971
"716 Hidalgo St, New Orleans, LA 70124",https://www.zillow.com/homedetails/716-Hidalgo-St-New-Orleans-LA-70124/73776116_zpid/,navarre,29.99042579999999,-90.1089095
"5670 Hawthorne Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5670-Hawthorne-Pl-New-Orleans-LA-70124/73775317_zpid/,navarre,29.9935446,-90.11083529999999
"5501 Woodlawn Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5501-Woodlawn-Pl-New-Orleans-LA-70124/73781429_zpid/,navarre,29.990333,-90.11183210000002
"5654-56 Hawthorne Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5654-56-Hawthorne-Pl-New-Orleans-LA-70124/347185442_zpid/,navarre,29.9932693,-90.1108823
"5565 Woodlawn Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5565-Woodlawn-Pl-New-Orleans-LA-70124/73774932_zpid/,navarre,29.9917332,-90.1116129
"5643 Canal Blvd, New Orleans, LA 70124",https://www.zillow.com/homedetails/5643-Canal-Blvd-New-Orleans-LA-70124/73775740_zpid/,navarre,29.9934392,-90.1088994
"5620-22 Rosemary Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5620-22-Rosemary-Pl-New-Orleans-LA-70124/352322579_zpid/,navarre,29.9929007,-90.11326559999999
"812 Solomon Pl, New Orleans, LA 70119",https://www.zillow.com/homedetails/812-Solomon-Pl-New-Orleans-LA-70119/73778440_zpid/,city-park,29.980793,-90.0960808
"1351 Moss St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1351-Moss-St-New-Orleans-LA-70119/2089605428_zpid/,city-park,29.9805497,-90.0893337
"4602 Saint Peter St, New Orleans, LA 70119",https://www.zillow.com/homedetails/4602-Saint-Peter-St-New-Orleans-LA-70119/73778705_zpid/,city-park,29.9827587,-90.10222499999999
"928 City Park Ave, New Orleans, LA 70119",https://www.zillow.com/homedetails/928-City-Park-Ave-New-Orleans-LA-70119/2054495319_zpid/,city-park,29.9833569,-90.0974439
"1034 N Carrollton Ave, New Orleans, LA 70119",https://www.zillow.com/homedetails/1034-N-Carrollton-Ave-New-Orleans-LA-70119/84446922_zpid/,city-park,29.9823547,-90.0917437
"606 N Murat St, New Orleans, LA 70119",https://www.zillow.com/homedetails/606-N-Murat-St-New-Orleans-LA-70119/73784330_zpid/,city-park,29.98146059999999,-90.1013031
"606-08 N Alexander St, New Orleans, LA 70119",https://www.zillow.com/homedetails/606-08-N-Alexander-St-New-Orleans-LA-70119/2065968489_zpid/,city-park,29.9807941,-90.1002954
"1023 Harding Dr, New Orleans, LA 70119",https://www.zillow.com/homedetails/1023-Harding-Dr-New-Orleans-LA-70119/73785007_zpid/,city-park,29.98044029999999,-90.0895522
"826 N Carrollton Ave, New Orleans, LA 70119",https://www.zillow.com/homedetails/826-N-Carrollton-Ave-New-Orleans-LA-70119/73785026_zpid/,city-park,29.9798422,-90.0945583
"6441 Memphis St, New Orleans, LA 70124",https://www.zillow.com/homedetails/6441-Memphis-St-New-Orleans-LA-70124/73782980_zpid/,lakeview,30.007503,-90.1051342
"6838 Argonne Blvd, New Orleans, LA 70124",https://www.zillow.com/homedetails/6838-Argonne-Blvd-New-Orleans-LA-70124/73778173_zpid/,lakeview,30.0144415,-90.10186259999999
"6770 Louis Xiv St, New Orleans, LA 70124",https://www.zillow.com/homedetails/6770-Louis-Xiv-St-New-Orleans-LA-70124/73783363_zpid/,lakeview,30.0139379,-90.1083822
"5870 Canal Blvd, New Orleans, LA 70124",https://www.zillow.com/homedetails/5870-Canal-Blvd-New-Orleans-LA-70124/73775507_zpid/,lakeview,29.9970265,-90.1094122
"6509 Marshal Foch St, New Orleans, LA 70124",https://www.zillow.com/homedetails/6509-Marshal-Foch-St-New-Orleans-LA-70124/73776823_zpid/,lakeview,30.0085118,-90.103003
"6062 Memphis St, New Orleans, LA 70124",https://www.zillow.com/homedetails/6062-Memphis-St-New-Orleans-LA-70124/73775038_zpid/,lakeview,30.00043549999999,-90.1065532
"7121 Louisville St, New Orleans, LA 70124",https://www.zillow.com/homedetails/7121-Louisville-St-New-Orleans-LA-70124/73776287_zpid/,lakeview,30.01923609999999,-90.1083981
"6437 Louis Xiv St, New Orleans, LA 70124",https://www.zillow.com/homedetails/6437-Louis-Xiv-St-New-Orleans-LA-70124/114007057_zpid/,lakeview,30.0078515,-90.1086325
"5940 Vicksburg St, New Orleans, LA 70124",https://www.zillow.com/homedetails/5940-Vicksburg-St-New-Orleans-LA-70124/73781550_zpid/,lakeview,29.9983048,-90.10780609999999
"6634 Pontchartrain Blvd, New Orleans, LA 70124",https://www.zillow.com/homedetails/6634-Pontchartrain-Blvd-New-Orleans-LA-70124/73847612_zpid/,west-end,30.0131727,-90.1155234
"230 26th St, New Orleans, LA 70124",https://www.zillow.com/homedetails/230-26th-St-New-Orleans-LA-70124/73850324_zpid/,west-end,30.0063057,-90.1178917
"324 S Roadway St #n-31, New Orleans, LA 70124",https://www.zillow.com/homedetails/324-S-Roadway-St-N-31-New-Orleans-LA-70124/347119468_zpid/,west-end,30.0235799,-90.1172162
"6927 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/6927-Bellaire-Dr-New-Orleans-LA-70124/73848157_zpid/,west-end,30.01757109999999,-90.12023610000001
"6214 Pontchartrain Blvd, New Orleans, LA 70124",https://www.zillow.com/homedetails/6214-Pontchartrain-Blvd-New-Orleans-LA-70124/73848103_zpid/,west-end,30.0043176,-90.1161425
"135 14th St, New Orleans, LA 70124",https://www.zillow.com/homedetails/135-14th-St-New-Orleans-LA-70124/114013419_zpid/,west-end,30.0017725,-90.11708759999999
"319 14th St, New Orleans, LA 70124",https://www.zillow.com/homedetails/319-14th-St-New-Orleans-LA-70124/73850490_zpid/,west-end,30.0019638,-90.1198575
"6229 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/6229-Bellaire-Dr-New-Orleans-LA-70124/73848621_zpid/,west-end,30.0049111,-90.12125909999999
"6000 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/6000-Bellaire-Dr-New-Orleans-LA-70124/73848507_zpid/,west-end,30.0003131,-90.1223406
"3920 Paris Ave, New Orleans, LA 70122",https://www.zillow.com/homedetails/3920-Paris-Ave-New-Orleans-LA-70122/84451922_zpid/,st-bernard-area,29.9976304,-90.0740015
"1328 Saint Denis St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1328-Saint-Denis-St-New-Orleans-LA-70122/73784418_zpid/,st-bernard-area,29.9944656,-90.07960849999999
"4135 Jumonville St, New Orleans, LA 70122",https://www.zillow.com/homedetails/4135-Jumonville-St-New-Orleans-LA-70122/73785080_zpid/,st-bernard-area,29.9996265,-90.0783878
"4000 Davey St Apt 406, New Orleans, LA 70122",https://www.zillow.com/homedetails/4000-Davey-St-APT-406-New-Orleans-LA-70122/73784741_zpid/,st-bernard-area,29.9976606,-90.0844146
"4000 Davey St Apt 101, New Orleans, LA 70122",https://www.zillow.com/homedetails/4000-Davey-St-APT-101-New-Orleans-LA-70122/73785064_zpid/,st-bernard-area,29.9976606,-90.0844146
"4121 Gibson St, New Orleans, LA 70122",https://www.zillow.com/homedetails/4121-Gibson-St-New-Orleans-LA-70122/73784758_zpid/,st-bernard-area,29.9995213,-90.07606439999999
"1320 Sere St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1320-Sere-St-New-Orleans-LA-70122/148984438_zpid/,st-bernard-area,29.9934191,-90.07990579999999
"3923-25 Cadillac St, New Orleans, LA 70122",https://www.zillow.com/homedetails/3923-25-Cadillac-St-New-Orleans-LA-70122/2069127579_zpid/,st-bernard-area,29.997084,-90.08152079999999
"3832 Paris Ave, New Orleans, LA 70122",https://www.zillow.com/homedetails/3832-Paris-Ave-New-Orleans-LA-70122/84451869_zpid/,st-bernard-area,29.9968987,-90.0739
"2400 Gentilly Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/2400-Gentilly-Blvd-New-Orleans-LA-70122/148984308_zpid/,dillard,29.9921693,-90.06783380000002
"3036-38 Allen St, New Orleans, LA 70122",https://www.zillow.com/homedetails/3036-38-Allen-St-New-Orleans-LA-70122/347292205_zpid/,dillard,29.98927999999999,-90.06579029999999
"216 Warrington Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/216-Warrington-Dr-New-Orleans-LA-70122/73789988_zpid/,dillard,29.9986205,-90.06488449999999
"4330 Frenchmen St, New Orleans, LA 70122",https://www.zillow.com/homedetails/4330-Frenchmen-St-New-Orleans-LA-70122/124049683_zpid/,dillard,30.0024879,-90.06109389999999
"3713 Paris Ave, New Orleans, LA 70122",https://www.zillow.com/homedetails/3713-Paris-Ave-New-Orleans-LA-70122/84451839_zpid/,dillard,29.9953428,-90.0730541
"4214 Rayne Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/4214-Rayne-Dr-New-Orleans-LA-70122/148985431_zpid/,dillard,29.99932999999999,-90.0724826
"4634 Touro St, New Orleans, LA 70122",https://www.zillow.com/homedetails/4634-Touro-St-New-Orleans-LA-70122/148986256_zpid/,dillard,30.0056526,-90.0624955
"2076 Stephen Girard St, New Orleans, LA 70122",https://www.zillow.com/homedetails/2076-Stephen-Girard-St-New-Orleans-LA-70122/73792743_zpid/,dillard,30.0026516,-90.0622978
"3910 Virgil Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/3910-Virgil-Blvd-New-Orleans-LA-70122/73784553_zpid/,dillard,29.9975974,-90.0717647
"5508 Saint Anthony Ave, New Orleans, LA 70122",https://www.zillow.com/homedetails/5508-Saint-Anthony-Ave-New-Orleans-LA-70122/148988207_zpid/,st-anthony,30.0148746,-90.06563609999999
"6061 Cameron Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/6061-Cameron-Blvd-New-Orleans-LA-70122/73790865_zpid/,st-anthony,30.021411,-90.064256
"5771 Vermillion Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/5771-Vermillion-Blvd-New-Orleans-LA-70122/73791494_zpid/,st-anthony,30.0183558,-90.0617548
"5514 Warrington Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/5514-Warrington-Dr-New-Orleans-LA-70122/73786172_zpid/,st-anthony,30.0148643,-90.0695906
"6000 Cameron Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/6000-Cameron-Blvd-New-Orleans-LA-70122/84452493_zpid/,st-anthony,30.0192875,-90.0647717
"5721 Vermillion Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/5721-Vermillion-Blvd-New-Orleans-LA-70122/73786477_zpid/,st-anthony,30.0172505,-90.06164729999999
"5124 Touro St, New Orleans, LA 70122",https://www.zillow.com/homedetails/5124-Touro-St-New-Orleans-LA-70122/73790004_zpid/,st-anthony,30.0108161,-90.0628814
"5513 Wildair Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/5513-Wildair-Dr-New-Orleans-LA-70122/148988176_zpid/,st-anthony,30.015245,-90.06674799999999
"5519 Wingate Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/5519-Wingate-Dr-New-Orleans-LA-70122/73786206_zpid/,st-anthony,30.0156341,-90.0675933
"2336 Lark St, New Orleans, LA 70122",https://www.zillow.com/homedetails/2336-Lark-St-New-Orleans-LA-70122/73794212_zpid/,lake-terrace-oaks,30.0275984,-90.05806539999999
"1434 Frankfort St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1434-Frankfort-St-New-Orleans-LA-70122/73787783_zpid/,lake-terrace-oaks,30.0224818,-90.07779389999999
"6229 Caldwell Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/6229-Caldwell-Dr-New-Orleans-LA-70122/73789354_zpid/,lake-terrace-oaks,30.0231897,-90.0734447
"6242 Pratt Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/6242-Pratt-Dr-New-Orleans-LA-70122/73793366_zpid/,lake-terrace-oaks,30.0235436,-90.0723127
"6419 Caldwell Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/6419-Caldwell-Dr-New-Orleans-LA-70122/73788244_zpid/,lake-terrace-oaks,30.0267345,-90.0770745
"1728 Oriole St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1728-Oriole-St-New-Orleans-LA-70122/73794454_zpid/,lake-terrace-oaks,30.0285065,-90.0762517
"6348 Pratt Dr, New Orleans, LA 70122",https://www.zillow.com/homedetails/6348-Pratt-Dr-New-Orleans-LA-70122/73789467_zpid/,lake-terrace-oaks,30.0264527,-90.07400969999999
"1708 Oriole St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1708-Oriole-St-New-Orleans-LA-70122/73788261_zpid/,lake-terrace-oaks,30.027826,-90.07678229999999
"1712 Lark St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1712-Lark-St-New-Orleans-LA-70122/84453150_zpid/,lake-terrace-oaks,30.0275714,-90.0759839
"2470 Prentiss Ave, New Orleans, LA 70122",https://www.zillow.com/homedetails/2470-Prentiss-Ave-New-Orleans-LA-70122/73793984_zpid/,milneburg,30.0168546,-90.05387119999999
"5605 Painters St, New Orleans, LA 70122",https://www.zillow.com/homedetails/5605-Painters-St-New-Orleans-LA-70122/73793538_zpid/,milneburg,30.0162664,-90.0522797
"6134 Music St, New Orleans, LA 70122",https://www.zillow.com/homedetails/6134-Music-St-New-Orleans-LA-70122/73794327_zpid/,milneburg,30.022003,-90.055496
"5828 Baccich St, New Orleans, LA 70122",https://www.zillow.com/homedetails/5828-Baccich-St-New-Orleans-LA-70122/73793011_zpid/,milneburg,30.0192207,-90.0484317
"6230-32 Eads St, New Orleans, LA 70122",https://www.zillow.com/homedetails/6230-32-Eads-St-New-Orleans-LA-70122/2078642792_zpid/,milneburg,30.0234697,-90.051051
"2424 Pressburg St, New Orleans, LA 70122",https://www.zillow.com/homedetails/2424-Pressburg-St-New-Orleans-LA-70122/84456396_zpid/,milneburg,30.0190127,-90.05531069999999
"2656 Pressburg St, New Orleans, LA 70122",https://www.zillow.com/homedetails/2656-Pressburg-St-New-Orleans-LA-70122/148998733_zpid/,milneburg,30.0192783,-90.0498693
"6212 Marigny St, New Orleans, LA 70122",https://www.zillow.com/homedetails/6212-Marigny-St-New-Orleans-LA-70122/73792951_zpid/,milneburg,30.0226343,-90.0601075
"2624 Allen Toussaint Blvd, New Orleans, LA 70122",https://www.zillow.com/homedetails/2624-Allen-Toussaint-Blvd-New-Orleans-LA-70122/401754262_zpid/,milneburg,30.0223111,-90.0510408
"6227 Providence Pl, New Orleans, LA 70126",https://www.zillow.com/homedetails/6227-Providence-Pl-New-Orleans-LA-70126/84459131_zpid/,pontchartrain-park,30.02367659999999,-90.0459113
"5958 Vienna Ct, New Orleans, LA 70126",https://www.zillow.com/homedetails/5958-Vienna-Ct-New-Orleans-LA-70126/73799267_zpid/,pontchartrain-park,30.0208991,-90.045401
"5001 Prentiss Ave, New Orleans, LA 70126",https://www.zillow.com/homedetails/5001-Prentiss-Ave-New-Orleans-LA-70126/84458527_zpid/,pontchartrain-park,30.02096999999999,-90.0356
"4624 Mendez St, New Orleans, LA 70126",https://www.zillow.com/homedetails/4624-Mendez-St-New-Orleans-LA-70126/73798690_zpid/,pontchartrain-park,30.016746,-90.0375382
"5444 Debore Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/5444-Debore-Dr-New-Orleans-LA-70126/73798252_zpid/,pontchartrain-park,30.0172595,-90.03482
"5501 Press Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/5501-Press-Dr-New-Orleans-LA-70126/73799098_zpid/,pontchartrain-park,30.0155759,-90.042338
"6118 Campus Blvd, New Orleans, LA 70126",https://www.zillow.com/homedetails/6118-Campus-Blvd-New-Orleans-LA-70126/73799269_zpid/,pontchartrain-park,30.0220648,-90.0452564
"6248 Providence Pl, New Orleans, LA 70126",https://www.zillow.com/homedetails/6248-Providence-Pl-New-Orleans-LA-70126/73804861_zpid/,pontchartrain-park,30.023282,-90.0464715
"6730 Pauline Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/6730-Pauline-Dr-New-Orleans-LA-70126/2057097280_zpid/,pontchartrain-park,30.0292918,-90.03812169999999
"4614 Stephen Girard Ave, New Orleans, LA 70126",https://www.zillow.com/homedetails/4614-Stephen-Girard-Ave-New-Orleans-LA-70126/73813501_zpid/,gentilly-woods,30.0069882,-90.0366609
"4501 Desire Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/4501-Desire-Dr-New-Orleans-LA-70126/73814183_zpid/,gentilly-woods,30.0085828,-90.0339233
"4742 Louisa Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/4742-Louisa-Dr-New-Orleans-LA-70126/73812464_zpid/,gentilly-woods,30.0093419,-90.0380234
"4801 Gallier Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/4801-Gallier-Dr-New-Orleans-LA-70126/73819424_zpid/,gentilly-woods,30.0101154,-90.0335972
"5034 Dreux Ave, New Orleans, LA 70126",https://www.zillow.com/homedetails/5034-Dreux-Ave-New-Orleans-LA-70126/149034368_zpid/,gentilly-woods,30.015087,-90.0336501
"5128 Cunningham Ct, New Orleans, LA 70126",https://www.zillow.com/homedetails/5128-Cunningham-Ct-New-Orleans-LA-70126/84466778_zpid/,gentilly-woods,30.013612,-90.038046
"4516 Louisa Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/4516-Louisa-Dr-New-Orleans-LA-70126/149033483_zpid/,gentilly-woods,30.00736,-90.037648
"4816 Gallier Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/4816-Gallier-Dr-New-Orleans-LA-70126/73819457_zpid/,gentilly-woods,30.0103365,-90.03417329999999
"4625 Saint Ferdinand Dr, New Orleans, LA 70126",https://www.zillow.com/homedetails/4625-Saint-Ferdinand-Dr-New-Orleans-LA-70126/73813031_zpid/,gentilly-woods,30.006515,-90.0421228
"4423 Venus St, New Orleans, LA 70122",https://www.zillow.com/homedetails/4423-Venus-St-New-Orleans-LA-70122/73792859_zpid/,gentilly-terrace,30.0036506,-90.0510888
"2555 Verbena St, New Orleans, LA 70122",https://www.zillow.com/homedetails/2555-Verbena-St-New-Orleans-LA-70122/84455648_zpid/,gentilly-terrace,30.0002687,-90.0509831
